dstMac,srcMac,IPType,version,header length,type of service,total length,header identification,others and fragment offset,time to live,type of protocol,header checksum,src IP address,dst IP address
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,1374,25315,0,64,17,25844,172.30.3.167,203.208.50.34
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,344,35281,0,64,17,16908,172.30.3.167,203.208.50.34
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,640,0,16384,24,17,45749,203.208.50.34,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,61,20916,0,64,17,31556,172.30.3.167,203.208.50.34
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,54,0,16384,24,17,46335,203.208.50.34,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,55,0,16384,24,17,46334,203.208.50.34,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1001,0,16384,24,17,45388,203.208.50.34,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,53,0,16384,24,17,46336,203.208.50.34,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,61,34775,0,64,17,17697,172.30.3.167,203.208.50.34
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,61,23487,0,64,17,28985,172.30.3.167,203.208.50.34
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,65,14258,0,64,17,38210,172.30.3.167,203.208.50.34
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,62,18863,0,64,17,33608,172.30.3.167,203.208.50.34
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,52,0,16384,210,6,49981,107.23.202.169,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,381,0,16384,64,6,21491,172.30.3.167,107.23.202.169
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,60,0,16384,107,6,25092,203.208.50.34,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,52,0,16384,64,6,36108,172.30.3.167,203.208.50.34
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,55,0,16384,24,17,46334,203.208.50.34,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,69,0,16384,24,17,46320,203.208.50.34,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,68,0,16384,24,17,46321,203.208.50.34,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,53,0,16384,24,17,46336,203.208.50.34,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,56,96,0,64,1,52397,172.30.3.167,203.208.50.34
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,65,55072,0,64,17,62931,172.30.3.167,203.208.50.34
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,62,856,0,64,17,51615,172.30.3.167,203.208.50.34
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,132,13868,16384,64,17,43096,172.30.0.1,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,569,0,16384,64,6,35591,172.30.3.167,203.208.50.34
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,638,0,16384,64,6,35522,172.30.3.167,203.208.50.34
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,53,0,16384,24,17,46336,203.208.50.34,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,52,0,16384,107,6,25100,203.208.50.34,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,52,0,16384,107,6,25100,203.208.50.34,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,53,0,16384,24,17,46336,203.208.50.34,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,64,0,16384,64,6,49807,172.30.3.167,172.217.27.138
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,107,6,23832,203.208.50.34,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,107,6,23832,203.208.50.34,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,188,1,16384,107,6,24963,203.208.50.34,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,264,0,16384,107,6,24888,203.208.50.34,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,52,0,16384,210,6,49981,107.23.202.169,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,419,0,16384,210,6,49614,107.23.202.169,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,52,0,16384,64,6,36108,172.30.3.167,203.208.50.34
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,52,0,16384,64,6,36108,172.30.3.167,203.208.50.34
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,52,0,16384,64,6,36108,172.30.3.167,203.208.50.34
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,52,0,16384,64,6,21822,172.30.3.167,107.23.202.169
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,116,0,16384,64,6,36044,172.30.3.167,203.208.50.34
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,116,0,16384,64,6,36044,172.30.3.167,203.208.50.34
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,52,0,16384,107,6,25100,203.208.50.34,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,52,0,16384,107,6,25100,203.208.50.34,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,632,0,16384,107,6,24520,203.208.50.34,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,632,0,16384,107,6,24520,203.208.50.34,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,52,0,16384,64,6,36108,172.30.3.167,203.208.50.34
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,52,0,16384,64,6,36108,172.30.3.167,203.208.50.34
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,60,36175,0,255,17,53884,172.30.3.167,172.30.0.1
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,59,9047,0,255,17,15478,172.30.3.167,172.30.0.1
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,58,15751,0,255,17,8775,172.30.3.167,172.30.0.1
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,64,16590,0,255,17,7930,172.30.3.167,172.30.0.1
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,64,0,16384,64,6,49807,172.30.3.167,172.217.27.138
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,250,14644,16384,64,17,42202,172.30.0.1,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,75,14648,16384,64,17,42373,172.30.0.1,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,212,14840,16384,64,17,42044,172.30.0.1,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,64,0,16384,64,6,22552,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,64,0,16384,64,6,47171,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,64,0,16384,64,6,42654,172.30.3.167,100.71.128.13
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,64,0,16384,64,6,47171,172.30.3.167,47.95.163.80
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,52,0,16384,38,6,29220,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,52,0,16384,42,6,52815,47.95.163.80,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47195,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,557,0,16384,64,6,46676,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,557,0,16384,64,6,22057,172.30.3.167,39.107.11.112
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,52,0,16384,42,6,52815,47.95.163.80,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47195,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,557,0,16384,64,6,46676,172.30.3.167,47.95.163.80
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,42,6,52827,47.95.163.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,38,6,29232,39.107.11.112,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,59,8275,0,255,17,16250,172.30.3.167,172.30.0.1
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,42,6,51547,47.95.163.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,42,6,51546,47.95.163.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,2,16384,42,6,51545,47.95.163.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,64,3,16384,42,6,52800,47.95.163.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,42,6,52827,47.95.163.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,38,6,27952,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,38,6,27951,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,862,2,16384,38,6,28408,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,42,6,51547,47.95.163.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,42,6,51546,47.95.163.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,2,16384,42,6,51545,47.95.163.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,64,3,16384,42,6,52800,47.95.163.80,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47195,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47195,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47195,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47195,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47195,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47195,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,166,0,16384,64,6,47067,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,166,0,16384,64,6,47067,172.30.3.167,47.95.163.80
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,75,14856,16384,64,17,42165,172.30.0.1,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,166,0,16384,64,6,22448,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,64,0,16384,64,6,57165,172.30.3.167,39.96.132.69
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,60,0,0,53,6,61858,100.71.128.13,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,91,0,16384,42,6,52776,47.95.163.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,109,0,16384,42,6,52758,47.95.163.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,91,0,16384,42,6,52776,47.95.163.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,109,0,16384,42,6,52758,47.95.163.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,238,14863,16384,64,17,41995,172.30.0.1,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,52,0,16384,64,6,42666,172.30.3.167,100.71.128.13
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47195,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47195,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47195,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47195,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,659,0,16384,64,6,42057,172.30.3.167,100.71.128.13
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,91,0,16384,38,6,29181,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,52,0,16384,42,6,62809,39.96.132.69,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,57189,172.30.3.167,39.96.132.69
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,93,0,16384,64,6,47140,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,90,0,16384,64,6,47143,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,82,0,16384,64,6,47151,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,827,0,16384,64,6,46406,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,78,0,16384,64,6,47155,172.30.3.167,47.95.163.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,557,0,16384,64,6,56670,172.30.3.167,39.96.132.69
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,1340,0,16384,64,6,21274,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,95,0,16384,64,6,22519,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,64,0,16384,64,6,2529,172.30.3.167,121.194.7.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,64,0,16384,64,6,2529,172.30.3.167,121.194.7.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,64,0,16384,64,6,22552,172.30.3.167,39.107.11.112
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,42,6,52827,47.95.163.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,78,0,16384,42,6,52789,47.95.163.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,42,6,62821,39.96.132.69,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,47195,172.30.3.167,47.95.163.80
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,42,6,61541,39.96.132.69,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,42,6,61540,39.96.132.69,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,57189,172.30.3.167,39.96.132.69
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,856,2,16384,42,6,62003,39.96.132.69,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,38,6,29232,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,52,0,16384,46,6,7149,121.194.7.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,52,0,16384,47,6,6893,121.194.7.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,321,0,16384,38,6,28951,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,71,0,16384,38,6,29201,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,38,6,29232,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,52,0,16384,36,6,29732,39.107.11.112,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,57189,172.30.3.167,39.96.132.69
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,2553,172.30.3.167,121.194.7.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,2553,172.30.3.167,121.194.7.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,556,0,16384,64,6,2035,172.30.3.167,121.194.7.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,556,0,16384,64,6,2035,172.30.3.167,121.194.7.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,557,0,16384,64,6,22057,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,71,0,16384,64,6,22543,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,856,0,16384,42,6,62005,39.96.132.69,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,52,0,16384,64,6,57177,172.30.3.167,39.96.132.69
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,166,0,16384,64,6,57061,172.30.3.167,39.96.132.69
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,47,6,6905,121.194.7.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,46,6,7161,121.194.7.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,769,0,16384,47,6,6176,121.194.7.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,36,6,29744,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,38,6,29232,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,38,6,29232,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,36,6,28464,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,36,6,28463,39.107.11.112,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,2553,172.30.3.167,121.194.7.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,862,2,16384,36,6,28920,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,52,0,0,53,6,61866,100.71.128.13,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,770,0,16384,46,6,6431,121.194.7.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,322,0,0,53,6,61596,100.71.128.13,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,91,0,16384,42,6,62770,39.96.132.69,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,109,0,16384,42,6,62752,39.96.132.69,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,2553,172.30.3.167,121.194.7.80
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,52,0,16384,64,6,42666,172.30.3.167,100.71.128.13
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,57189,172.30.3.167,39.96.132.69
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,57189,172.30.3.167,39.96.132.69
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,132,0,16384,64,6,42584,172.30.3.167,100.71.128.13
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,166,0,16384,64,6,22448,172.30.3.167,39.107.11.112
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,91,0,16384,36,6,29693,39.107.11.112,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,1340,0,16384,64,6,21274,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,92,0,16384,64,6,22522,172.30.3.167,39.107.11.112
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,52,0,0,53,6,61866,100.71.128.13,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,339,0,0,53,6,61579,100.71.128.13,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,1029,0,16384,64,6,41687,172.30.3.167,100.71.128.13
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,52,0,16384,64,6,42666,172.30.3.167,100.71.128.13
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,36,6,29744,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,321,0,16384,36,6,29463,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,71,0,16384,36,6,29713,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,36,6,29744,39.107.11.112,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,2,71,0,16384,64,6,22543,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,40,0,16384,64,6,22576,172.30.3.167,39.107.11.112
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,36,6,29744,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,40,0,16384,36,6,29744,39.107.11.112,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,52,0,0,53,6,61866,100.71.128.13,172.30.3.167
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,64,0,16384,64,6,22552,172.30.3.167,39.107.11.112
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,58,17359,0,255,17,7167,172.30.3.167,172.30.0.1
00:90:27:e1:a0:79,f0:18:98:50:8d:e9,0800,4,5,0,64,0,16384,64,6,22657,172.30.3.167,39.107.11.7
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,0,16384,42,6,51547,47.95.163.80,172.30.3.167
f0:18:98:50:8d:e9,00:90:27:e1:a0:79,0800,4,5,0,1320,1,16384,42,6,51546,47.95.163.80,172.30.3.167
